2014-08-23 13:55:31,163 [11] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2014-08-23 14:02:52,866 [24] INFO  Umbraco.Core.PluginManager - [Thread 27] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 3ms)
2014-08-23 14:02:52,866 [24] INFO  Umbraco.Core.PluginManager - [Thread 27] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-08-23 14:02:52,871 [24] INFO  Umbraco.Core.PluginManager - [Thread 27] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 30 (took 4ms)
2014-08-23 14:02:52,899 [24] INFO  Umbraco.Core.PluginManager - [Thread 27] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-08-23 14:02:52,904 [24] INFO  Umbraco.Core.PluginManager - [Thread 27] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 4ms)
2014-08-23 14:02:52,905 [24] INFO  Umbraco.Core.PluginManager - [Thread 27] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-08-23 14:02:52,908 [24] INFO  Umbraco.Core.PluginManager - [Thread 27] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 3ms)
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,267 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,322 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,323 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,375 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,376 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,380 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 27] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:53,894 [24] INFO  Umbraco.Core.ApplicationContext - [Thread 21] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:54,027 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 21] Executing installation step: DatabaseConfigure
2014-08-23 14:02:54,079 [24] INFO  Umbraco.Core.DatabaseContext - [Thread 21] Configured a new ConnectionString using the 'System.Data.SqlClient' provider.
2014-08-23 14:02:54,110 [24] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 21] Step completed (took 82ms)
2014-08-23 14:02:54,332 [24] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 17] Application shutdown. Reason: ConfigurationChange
2014-08-23 14:02:55,451 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Determining hash of code files on disk
2014-08-23 14:02:55,463 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Hash determined (took 8ms)
2014-08-23 14:02:55,470 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2014-08-23 14:02:55,682 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 35 (took 211ms)
2014-08-23 14:02:55,903 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2014-08-23 14:02:55,903 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2014-08-23 14:02:55,903 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2014-08-23 14:02:55,904 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 0ms)
2014-08-23 14:02:55,916 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2014-08-23 14:02:55,917 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 0ms)
2014-08-23 14:02:55,917 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2014-08-23 14:02:55,919 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 30 (took 1ms)
2014-08-23 14:02:56,142 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2014-08-23 14:02:56,143 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2014-08-23 14:02:56,143 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2014-08-23 14:02:56,144 [14] INFO  Umbraco.Core.PluginManager - [Thread 20] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
2014-08-23 14:02:56,635 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 20] CurrentVersion different from configStatus: '7.1.5',''
